id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,origin_id,network_id,contents
10,2019-10-09 04:04:47.891212,,,,,,f,,{},info,10,10,"{{pink,sweet,a},{red,leg,a},{purple,sweater,a},{yellow,footprint,a},{light,car,a},{pink,rattle,a},{round,cookie,a},{pink,snail,a},{red,bear,a},{purple,window,a},{hot,engine,an},{yellow,duck,a},{red,park,a},{mechanic,shop,a},{red,fish,a},{orange,heart,a},{dark,floor,a},{dark,night,a},{yellow,sailboat,a},{yellow,sunset,a}}"
11,2019-10-09 04:04:48.205577,red,dinosaur,,,,f,,{},info,11,7,2
30,2019-10-09 04:05:01.434122,yellow,giraffe,,,,f,,{},info,14,4,7
12,2019-10-09 04:04:49.970039,red,hole,,,,f,,{},info,12,5,2
13,2019-10-09 04:04:50.111094,male,alligator,,,,f,,{},info,11,7,4
56,2019-10-09 04:05:16.27074,brown,apple,,,,f,,{},info,11,7,2
14,2019-10-09 04:04:51.210536,pink,sweet,,,,f,,{},info,13,10,6
15,2019-10-09 04:04:52.073901,,,,,,f,,{},info,4,4,"{{bright,fire,a},{bright,light,a},{yellow,giraffe,a},{green,laundry,NA},{green,grass,NA},{dirty,penny,a},{top,bunk,a},{yellow,paper,a},{green,orange,an},{upstairs,food,NA},{solid,baby,a},{hot,wing,a},{green,banana,a},{orange,tail,a},{pink,balloon,a},{thick,brick,a},{wet,tissue,a},{wooden,arm,an},{yellow,lip,a},{bright,punch,a}}"
31,2019-10-09 04:05:01.66416,light,car,,,,f,,{},info,13,10,1
16,2019-10-09 04:04:52.096719,rainy,season,,,,f,,{},info,11,7,4
17,2019-10-09 04:04:52.276006,purple,wheel,,,,f,,{},info,12,5,2
43,2019-10-09 04:05:09.035068,dark,barn,,,,f,,{},info,12,5,4
18,2019-10-09 04:04:53.730966,red,leg,,,,f,,{},info,13,10,1
32,2019-10-09 04:05:02.949159,pink,rattle,,,,f,,{},info,13,10,1
19,2019-10-09 04:04:54.233027,purple,octopus,,,,f,,{},info,12,5,3
20,2019-10-09 04:04:54.869056,furry,coach,,,,f,,{},info,11,7,1
21,2019-10-09 04:04:55.779037,bright,fire,,,,f,,{},info,14,4,6
33,2019-10-09 04:05:03.098329,red,soup,,,,f,,{},info,11,7,2
22,2019-10-09 04:04:56.889521,purple,sweater,,,,f,,{},info,13,10,4
23,2019-10-09 04:04:56.961311,purple,shovel,,,,f,,{},info,11,7,1
51,2019-10-09 04:05:13.636849,yellow,duck,,,,f,,{},info,13,10,5
24,2019-10-09 04:04:58.739836,solid,food,,,,f,,{},info,12,5,5
34,2019-10-09 04:05:04.119646,slippery,slipper,,,,f,,{},info,12,5,2
25,2019-10-09 04:04:58.981325,yellow,footprint,,,,f,,{},info,13,10,2
26,2019-10-09 04:04:59.07041,purple,honey,,,,f,,{},info,11,7,1
44,2019-10-09 04:05:09.515952,purple,window,,,,f,,{},info,13,10,1
27,2019-10-09 04:04:59.239647,bright,light,,,,f,,{},info,14,4,3
35,2019-10-09 04:05:04.932695,round,cookie,,,,f,,{},info,13,10,7
36,2019-10-09 04:05:05.02049,yellow,fireman,,,,f,,{},info,11,7,1
37,2019-10-09 04:05:05.833799,green,laundry,,,,f,,{},info,14,4,3
45,2019-10-09 04:05:09.735939,dirty,penny,,,,f,,{},info,14,4,7
38,2019-10-09 04:05:05.973637,dark,cow,,,,f,,{},info,12,5,3
39,2019-10-09 04:05:06.88126,pink,snail,,,,f,,{},info,13,10,1
59,2019-10-09 04:05:17.23657,green,orange,,,,f,,{},info,14,4,1
40,2019-10-09 04:05:07.603604,green,grass,,,,f,,{},info,14,4,7
46,2019-10-09 04:05:10.098016,upstairs,mother,,,,f,,{},info,11,7,2
41,2019-10-09 04:05:07.84658,sweet,rose,,,,f,,{},info,11,7,5
52,2019-10-09 04:05:14.081618,green,hair,,,,f,,{},info,11,7,2
47,2019-10-09 04:05:10.826253,wet,sock,,,,f,,{},info,12,5,2
48,2019-10-09 04:05:11.392194,hot,engine,,,,f,,{},info,13,10,5
57,2019-10-09 04:05:16.301239,pink,crayon,,,,f,,{},info,12,5,2
49,2019-10-09 04:05:12.035965,round,ball,,,,f,,{},info,11,7,7
53,2019-10-09 04:05:14.437083,yellow,duckling,,,,f,,{},info,12,5,5
50,2019-10-09 04:05:12.151982,top,bunk,,,,f,,{},info,14,4,4
54,2019-10-09 04:05:14.751709,yellow,paper,,,,f,,{},info,14,4,3
55,2019-10-09 04:05:15.053068,red,park,,,,f,,{},info,13,10,1
60,2019-10-09 04:05:17.789617,,attentioncheck,,,,f,,{},info,11,7,5
58,2019-10-09 04:05:16.779137,mechanic,shop,,,,f,,{},info,13,10,4
61,2019-10-09 04:05:18.073527,dark,owl,,,,f,,{},info,12,5,3
62,2019-10-09 04:05:18.896021,red,fish,,,,f,,{},info,13,10,2
63,2019-10-09 04:05:19.788915,orange,balloon,,,,f,,{},info,12,5,2
64,2019-10-09 04:05:20.0912,upstairs,food,,,,f,,{},info,14,4,3
65,2019-10-09 04:05:20.186839,orange,heart,,,,f,,{},info,13,10,1
66,2019-10-09 04:05:21.653896,dark,floor,,,,f,,{},info,13,10,2
67,2019-10-09 04:05:22.370477,solid,smack,,,,f,,{},info,12,5,2
68,2019-10-09 04:05:23.077765,solid,baby,,,,f,,{},info,14,4,7
69,2019-10-09 04:05:23.926485,dark,night,,,,f,,{},info,13,10,6
70,2019-10-09 04:05:24.606598,green,knife,,,,f,,{},info,12,5,2
71,2019-10-09 04:05:25.828184,hot,wing,,,,f,,{},info,14,4,4
72,2019-10-09 04:05:26.303606,bright,card,,,,f,,{},info,12,5,3
84,2019-10-09 04:05:37.160096,wet,tissue,,,,f,,{},info,14,4,3
200,2019-10-09 04:11:28.278044,red,path,,,,f,,{},info,20,9,2
85,2019-10-09 04:05:39.51948,wooden,arm,,,,f,,{},info,14,4,1
90,2019-10-09 04:05:48.14512,pink,sweet,,,,f,,{},info,15,10,5
291,2019-10-09 04:14:26.791207,,attentioncheck,,,,f,,{},info,23,2,6
102,2019-10-09 04:06:20.06847,red,park,,,,f,,{},info,15,10,2
202,2019-10-09 04:11:36.537027,red,snow,,,,f,,{},info,20,9,1
109,2019-10-09 04:06:33.849733,dark,night,,,,f,,{},info,15,10,6
116,2019-10-09 04:06:46.289951,brown,clump,,,,f,,{},info,16,5,5
133,2019-10-09 04:08:59.471192,,,,,,f,,{},info,9,9,"{{red,path,a},{dark,chocolate,NA},{red,snow,NA},{brown,cake,a},{purple,pepper,a},{curly,girl,a},{wet,child,a},{red,rain,NA},{pink,kitty,a},{red,bow,a},{dark,crayon,a},{sunny,path,a},{brown,shirt,a},{orange,letter,a},{wet,shoe,a},{orange,hippo,a},{green,carrot,a},{orange,star,a},{pink,cup,a},{pink,worm,a}}"
136,2019-10-09 04:09:07.720416,red,snow,,,,f,,{},info,17,9,1
204,2019-10-09 04:11:40.466825,red,picture,,,,f,,{},info,21,2,3
144,2019-10-09 04:09:24.316398,red,bow,,,,f,,{},info,17,9,6
154,2019-10-09 04:09:37.132559,orange,hippo,,,,f,,{},info,17,9,2
331,2019-10-09 04:15:30.201319,,,,,,f,,{},info,4,4,"{{bright,fire,a},{bright,light,a},{yellow,giraffe,a},{green,laundry,NA},{green,grass,NA},{dirty,penny,a},{top,bunk,a},{yellow,paper,a},{green,orange,an},{upstairs,food,NA},{solid,baby,a},{hot,wing,a},{green,banana,a},{orange,tail,a},{pink,balloon,a},{thick,brick,a},{wet,tissue,a},{wooden,arm,an},{yellow,lip,a},{bright,punch,a}}"
157,2019-10-09 04:09:39.760024,bright,shirt,,,,f,,{},info,18,3,3
213,2019-10-09 04:11:56.222481,bright,hair,,,,f,,{},info,21,2,4
159,2019-10-09 04:09:42.412216,green,roof,,,,f,,{},info,18,3,1
165,2019-10-09 04:09:49.831434,giant,mother,,,,f,,{},info,19,8,3
299,2019-10-09 04:14:38.004512,yellow,grass,,,,f,,{},info,25,7,5
171,2019-10-09 04:10:00.145177,orange,top,,,,f,,{},info,19,8,3
217,2019-10-09 04:12:02.222825,red,crab,,,,f,,{},info,21,2,3
174,2019-10-09 04:10:12.263624,red,hand,,,,f,,{},info,18,3,2
175,2019-10-09 04:10:14.501987,orange,nose,,,,f,,{},info,18,3,2
179,2019-10-09 04:10:24.275361,dirty,train,,,,f,,{},info,19,8,3
222,2019-10-09 04:12:10.574353,pink,tongue,,,,f,,{},info,21,2,7
189,2019-10-09 04:10:55.546223,hot,baby,,,,f,,{},info,19,8,2
193,2019-10-09 04:11:10.53733,yellow,clay,,,,f,,{},info,19,8,3
197,2019-10-09 04:11:21.260619,wet,grass,,,,f,,{},info,19,8,3
226,2019-10-09 04:12:16.908629,yellow,curtain,,,,f,,{},info,21,2,3
302,2019-10-09 04:14:45.424482,green,belt,,,,f,,{},info,25,7,7
227,2019-10-09 04:12:18.776081,giant,stick,,,,f,,{},info,21,2,3
232,2019-10-09 04:12:25.508549,wet,shoe,,,,f,,{},info,20,9,2
363,2019-10-09 04:16:20.509838,pink,balloon,,,,f,,{},info,26,4,3
233,2019-10-09 04:12:26.502644,fat,food,,,,f,,{},info,21,2,3
306,2019-10-09 04:14:48.757307,green,pig,,,,f,,{},info,24,8,5
244,2019-10-09 04:13:36.856046,yellow,dragon,,,,f,,{},info,22,3,2
247,2019-10-09 04:13:48.420791,red,arrow,,,,f,,{},info,22,3,2
336,2019-10-09 04:15:43.857692,green,laundry,,,,f,,{},info,26,4,2
251,2019-10-09 04:13:58.392253,bright,star,,,,f,,{},info,22,3,5
309,2019-10-09 04:14:50.578504,rainy,season,,,,f,,{},info,25,7,4
259,2019-10-09 04:14:07.341815,naked,butt,,,,f,,{},info,23,2,6
260,2019-10-09 04:14:08.314052,blonde,hair,,,,f,,{},info,23,2,6
265,2019-10-09 04:14:11.891187,,,,,,f,,{},info,8,8,"{{giant,mother,a},{orange,top,a},{green,bulb,a},{dirty,train,a},{iron,sword,a},{plastic,bowl,a},{dirty,house,a},{orange,rock,a},{green,flower,a},{green,pig,a},{green,plate,a},{hot,baby,a},{thick,leg,a},{scaly,skin,NA},{wet,shirt,a},{yellow,clay,NA},{yellow,bow,a},{green,box,a},{velvety,cat,a},{wet,grass,NA}}"
269,2019-10-09 04:14:13.925255,giant,mother,,,,f,,{},info,24,8,5
310,2019-10-09 04:14:51.597424,purple,shovel,,,,f,,{},info,25,7,5
279,2019-10-09 04:14:19.183636,green,bulb,,,,f,,{},info,24,8,6
286,2019-10-09 04:14:23.711766,hot,aspen,,,,f,,{},info,23,2,7
289,2019-10-09 04:14:25.302417,green,helmet,,,,f,,{},info,22,3,3
311,2019-10-09 04:14:53.041713,green,plate,,,,f,,{},info,24,8,4
337,2019-10-09 04:15:48.054732,green,grass,,,,f,,{},info,26,4,6
316,2019-10-09 04:14:57.582314,scaly,skin,,,,f,,{},info,24,8,6
341,2019-10-09 04:15:55.310583,,,,,,f,,{},info,6,6,"{{thick,whisker,a},{red,closet,a},{yellow,flower,a},{green,tree,a},{green,puzzle,a},{pink,purple,a},{bronze,sword,a},{green,pepper,a},{hot,bottle,a},{red,cat,a},{green,bubble,a},{red,spot,a},{muddy,bottom,a},{red,ball,a},{orange,apple,an},{grey,garbage,NA},{yellow,goldfish,a},{red,tail,a},{orange,mango,a},{hot,waffle,a}}"
317,2019-10-09 04:14:58.663896,red,soup,,,,f,,{},info,25,7,1
322,2019-10-09 04:15:00.003943,red,soup,,,,f,,{},info,25,7,5
370,2019-10-09 04:16:29.702927,wooden,arm,,,,f,,{},info,26,4,2
323,2019-10-09 04:15:00.384773,upstairs,mother,,,,f,,{},info,25,7,6
325,2019-10-09 04:15:01.844055,,,,,,f,,{},info,25,7,6
344,2019-10-09 04:16:00.139444,springy,tail,,,,f,,{},info,27,1,3
326,2019-10-09 04:15:06.433282,yellow,clay,,,,f,,{},info,24,8,7
366,2019-10-09 04:16:23.954045,hot,cake,,,,f,,{},info,27,1,5
380,2019-10-09 04:16:37.398016,,attentioncheck,,,,f,,{},info,26,4,5
387,2019-10-09 04:16:47.378649,yellow,puppy,,,,f,,{},info,27,1,4
390,2019-10-09 04:16:51.255737,moist,skin,,,,f,,{},info,27,1,4
391,2019-10-09 04:16:53.179773,red,tail,,,,f,,{},info,28,6,2
392,2019-10-09 04:16:54.031354,dead,person,,,,f,,{},info,27,1,3
399,2019-10-09 04:17:01.431501,,attentioncheck,,,,f,,{},info,28,6,5
418,2019-10-09 04:17:50.552123,hot,waffle,,,,f,,{},info,29,6,4
421,2019-10-09 04:18:24.327775,pink,bow,,,,f,,{},info,30,1,2
429,2019-10-09 04:18:59.60065,wet,rag,,,,f,,{},info,30,1,3
433,2019-10-09 04:19:15.638695,orange,sticker,,,,f,,{},info,30,1,5
73,2019-10-09 04:05:26.416512,yellow,sailboat,,,,f,,{},info,13,10,3
94,2019-10-09 04:05:57.953607,light,car,,,,f,,{},info,15,10,3
107,2019-10-09 04:06:30.961171,dark,floor,,,,f,,{},info,15,10,3
201,2019-10-09 04:11:31.332371,dark,chocolate,,,,f,,{},info,20,9,3
114,2019-10-09 04:06:43.438613,solid,food,,,,f,,{},info,16,5,5
121,2019-10-09 04:06:55.375219,wet,sock,,,,f,,{},info,16,5,3
143,2019-10-09 04:09:22.062548,pink,kitty,,,,f,,{},info,17,9,2
208,2019-10-09 04:11:46.065497,naked,butt,,,,f,,{},info,21,2,4
181,2019-10-09 04:10:27.397805,iron,sword,,,,f,,{},info,19,8,5
182,2019-10-09 04:10:27.651977,,attentioncheck,,,,f,,{},info,18,3,5
216,2019-10-09 04:12:01.402784,red,rain,,,,f,,{},info,20,9,1
242,2019-10-09 04:12:48.043192,,attentioncheck,,,,f,,{},info,20,9,5
249,2019-10-09 04:13:52.688844,green,roof,,,,f,,{},info,22,3,3
275,2019-10-09 04:14:17.603804,red,ground,,,,f,,{},info,23,2,6
321,2019-10-09 04:14:59.95971,wet,shirt,,,,f,,{},info,24,8,5
338,2019-10-09 04:15:48.729429,,,,,,f,,{},info,1,1,"{{pink,bow,a},{springy,tail,a},{buttered,dough,NA},{hot,door,a},{silver,ship,a},{purple,ladybug,a},{silver,line,a},{wet,rag,a},{hot,cake,a},{hot,noodle,a},{orange,snack,a},{orange,sticker,a},{brown,color,a},{naked,girl,a},{green,grasshopper,a},{flat,cardboard,NA},{yellow,puppy,a},{moist,skin,NA},{dead,person,a},{brown,rock,a}}"
350,2019-10-09 04:16:07.199856,buttered,dough,,,,f,,{},info,27,1,3
351,2019-10-09 04:16:07.676077,green,tree,,,,f,,{},info,28,6,6
368,2019-10-09 04:16:27.640249,green,pepper,,,,f,,{},info,28,6,2
372,2019-10-09 04:16:31.387684,orange,snack,,,,f,,{},info,27,1,5
378,2019-10-09 04:16:36.554724,red,spot,,,,f,,{},info,28,6,5
385,2019-10-09 04:16:45.417986,flat,cardboard,,,,f,,{},info,27,1,4
388,2019-10-09 04:16:48.384717,grey,garbage,,,,f,,{},info,28,6,3
412,2019-10-09 04:17:26.197192,red,ball,,,,f,,{},info,29,6,4
431,2019-10-09 04:19:07.795487,hot,noodle,,,,f,,{},info,30,1,6
435,2019-10-09 04:19:22.831871,green,grasshopper,,,,f,,{},info,30,1,3
439,2019-10-09 04:19:31.005965,moist,skin,,,,f,,{},info,30,1,5
442,2019-10-09 04:19:42.256198,,attentioncheck,,,,f,,{},info,30,1,5
74,2019-10-09 04:05:27.793386,green,banana,,,,f,,{},info,14,4,3
203,2019-10-09 04:11:36.924152,,,,,,f,,{},info,2,2,"{{red,picture,a},{evergreen,tree,a},{naked,butt,a},{blonde,hair,a},{dark,cloud,a},{orange,boy,a},{bright,hair,a},{bottom,stair,a},{red,crab,a},{wet,girl,a},{sweet,baby,a},{pink,tongue,a},{red,ground,NA},{yellow,curtain,a},{giant,stick,a},{dirty,slipper,a},{yellow,key,a},{fat,food,NA},{hot,aspen,an},{back,door,a}}"
86,2019-10-09 04:05:41.119633,yellow,lip,,,,f,,{},info,14,4,1
120,2019-10-09 04:06:53.44703,dark,barn,,,,f,,{},info,16,5,3
148,2019-10-09 04:09:29.157372,sunny,path,,,,f,,{},info,17,9,3
211,2019-10-09 04:11:53.14989,curly,girl,,,,f,,{},info,20,9,1
152,2019-10-09 04:09:34.781154,wet,shoe,,,,f,,{},info,17,9,2
166,2019-10-09 04:09:50.270214,purple,bin,,,,f,,{},info,18,3,2
173,2019-10-09 04:10:07.210936,wet,towel,,,,f,,{},info,18,3,5
225,2019-10-09 04:12:15.872666,sunny,path,,,,f,,{},info,20,9,4
